# step source loss verdict alpha
711 0 2.5938 WEAKEN 0.254
712 0 2.6352 FREEZE 0.000
713 1 2.7167 SCAR 0.000
714 0 1.8933 WEAKEN 0.983
715 0 2.6131 FREEZE 0.000
716 0 2.4990 FREEZE 0.000
717 0 2.1027 WEAKEN 0.917
718 0 2.5143 SILENCE 0.000
719 0 1.9594 WEAKEN 0.631
720 0 1.9227 WEAKEN 0.151
721 0 2.3589 WEAKEN 0.695
722 0 2.2867 WEAKEN 0.896
723 0 2.3716 WEAKEN 0.698
724 1 2.5567 FREEZE 0.000
725 0 2.2558 WEAKEN 0.682
726 0 2.3739 FREEZE 0.000
727 0 1.9364 WEAKEN 0.771
728 0 2.1358 WEAKEN 0.221
729 0 2.1893 WEAKEN 0.718
730 0 2.1305 WEAKEN 0.581
731 0 2.1773 WEAKEN 0.583
732 0 2.0175 WEAKEN 0.768
733 1 2.7507 FREEZE 0.000
734 0 2.1992 WEAKEN 0.463
735 0 1.9475 WEAKEN 0.372
736 0 2.0462 FREEZE 0.000
737 0 2.0051 WEAKEN 0.061
738 0 2.0377 WEAKEN 0.822
739 0 2.3227 FREEZE 0.000
740 0 2.2040 WEAKEN 0.265
741 0 2.0460 WEAKEN 0.644
742 0 2.0216 WEAKEN 0.851
743 0 2.2009 WEAKEN 0.088
744 0 2.6758 FREEZE 0.000
745 1 2.7687 FREEZE 0.000
746 0 2.3091 WEAKEN 0.703
747 0 2.1444 WEAKEN 0.831
748 0 2.1988 WEAKEN 0.532
749 0 2.4635 WEAKEN 0.662
750 1 8.1316 FREEZE 0.000
751 0 2.0072 WEAKEN 0.720
752 0 1.8994 WEAKEN 0.738
753 0 2.4012 PASS 1.000
754 1 2.6939 FREEZE 0.000
755 1 2.9758 SCAR 0.000
756 0 2.3843 WEAKEN 0.441
757 0 2.1376 WEAKEN 0.293
758 0 2.5096 FREEZE 0.000
759 1 2.6852 FREEZE 0.000
760 0 2.1025 FREEZE 0.000
761 0 2.3198 FREEZE 0.000
762 0 2.0071 PASS 1.000
763 0 1.9904 WEAKEN 0.293
764 0 3.1296 WEAKEN 0.491
765 0 1.9328 WEAKEN 0.753
766 0 2.1131 WEAKEN 0.907
767 0 2.1224 WEAKEN 0.467
768 0 2.0404 WEAKEN 0.888
769 0 2.0750 WEAKEN 0.707
770 0 1.8810 WEAKEN 0.697
771 0 2.0155 WEAKEN 0.391
772 0 1.9001 WEAKEN 0.793
773 1 6.6630 FREEZE 0.000
774 0 2.0743 WEAKEN 0.293
775 0 2.2255 WEAKEN 0.726
776 0 2.5234 WEAKEN 0.219
777 0 2.3845 FREEZE 0.000
778 0 2.1864 FREEZE 0.000
779 0 2.4307 FREEZE 0.000
780 0 1.9536 WEAKEN 0.406
781 0 1.8010 PASS 1.000
782 0 2.0158 WEAKEN 0.473
783 1 2.7275 SCAR 0.000
784 0 2.0253 WEAKEN 0.218
785 1 2.6285 SCAR 0.000
786 0 2.1751 WEAKEN 0.312
787 0 1.8795 PASS 1.000
788 0 2.0313 WEAKEN 0.411
789 0 1.9863 WEAKEN 0.996
790 0 2.0413 WEAKEN 0.285
791 0 2.1101 WEAKEN 0.508
792 0 1.8542 WEAKEN 0.414
793 0 2.1427 FREEZE 0.000
794 0 2.4032 WEAKEN 0.504
795 1 2.9841 FREEZE 0.000
796 0 2.3081 WEAKEN 0.396
797 0 2.2890 WEAKEN 0.489
798 0 2.1964 WEAKEN 0.172
799 0 1.7160 WEAKEN 0.922
800 0 2.3187 WEAKEN 0.869
801 0 2.6264 FREEZE 0.000
802 0 2.1163 WEAKEN 0.597
803 0 2.0319 FREEZE 0.000
804 0 1.8771 WEAKEN 0.831
805 0 2.1852 FREEZE 0.000
806 0 2.1809 WEAKEN 0.033
807 0 2.1207 WEAKEN 0.325
808 0 2.3034 WEAKEN 0.594
809 0 1.8033 WEAKEN 0.685
810 0 2.2497 WEAKEN 0.850
811 0 2.5023 FREEZE 0.000
812 0 2.3800 SCAR 0.000
813 0 1.9724 WEAKEN 0.298
814 0 1.8393 WEAKEN 0.692
815 0 2.0391 WEAKEN 0.948
816 0 1.7031 WEAKEN 0.554
817 0 1.9367 WEAKEN 0.690
818 0 2.0253 WEAKEN 0.441
819 0 2.2696 WEAKEN 0.373
820 0 1.8814 WEAKEN 0.524
821 1 2.8343 FREEZE 0.000
822 1 2.5692 FREEZE 0.000
823 0 2.0042 PASS 1.000
824 0 2.1797 WEAKEN 0.726
825 0 2.1249 WEAKEN 0.116
826 0 2.0176 WEAKEN 0.081
827 1 2.6980 FREEZE 0.000
828 0 1.9955 WEAKEN 0.647
829 0 1.9988 WEAKEN 0.733
830 0 2.1878 FREEZE 0.000
831 0 2.4426 FREEZE 0.000
832 0 2.1994 WEAKEN 0.783
833 0 2.3593 WEAKEN 0.107
834 0 1.9278 WEAKEN 0.970
835 1 2.6671 FREEZE 0.000
836 0 2.1885 PASS 1.000
837 0 2.0857 WEAKEN 0.231
838 1 2.6561 SILENCE 0.000
839 0 1.9760 WEAKEN 0.944
840 0 2.2794 WEAKEN 0.346
841 0 2.4577 WEAKEN 0.459
842 0 2.2059 WEAKEN 0.113
843 0 2.3536 FREEZE 0.000
844 0 2.2001 WEAKEN 0.673
845 0 2.2144 WEAKEN 0.724
846 1 7.4138 FREEZE 0.000
847 0 2.0100 WEAKEN 0.579
848 0 2.2000 WEAKEN 0.627
849 1 2.8631 SCAR 0.000
850 0 1.8579 WEAKEN 0.379
851 0 2.1934 FREEZE 0.000
852 0 2.0798 WEAKEN 0.428
853 0 2.2685 WEAKEN 0.511
854 0 2.0883 PASS 1.000
855 0 2.3307 WEAKEN 0.419
856 0 2.2265 FREEZE 0.000
857 0 2.9925 WEAKEN 0.251
858 0 2.4677 FREEZE 0.000
859 0 1.8331 WEAKEN 0.480
860 0 2.1972 WEAKEN 0.088
861 0 2.0259 WEAKEN 0.812
862 0 2.1056 WEAKEN 0.005
863 0 2.0694 WEAKEN 0.889
864 0 2.1297 WEAKEN 0.378
865 0 2.3087 WEAKEN 0.312
866 0 2.2803 WEAKEN 0.275
867 0 2.4617 FREEZE 0.000
868 1 2.6347 SCAR 0.000
869 0 1.8458 WEAKEN 0.088
870 0 2.1274 WEAKEN 0.704
871 0 2.2985 WEAKEN 0.075
872 0 1.9957 WEAKEN 0.688
873 0 2.4311 FREEZE 0.000
874 0 2.1922 WEAKEN 0.518
875 0 2.3770 WEAKEN 0.198
876 0 1.9222 WEAKEN 0.341
877 0 1.8959 WEAKEN 0.826
878 0 2.0892 WEAKEN 0.181
879 0 2.1993 WEAKEN 0.186
880 1 2.4554 FREEZE 0.000
881 0 1.9254 PASS 1.000
882 0 2.2082 WEAKEN 0.183
883 1 7.5427 FREEZE 0.000
884 0 2.1391 WEAKEN 0.385
885 1 2.4634 FREEZE 0.000
886 0 2.0886 FREEZE 0.000
887 0 1.9491 WEAKEN 0.895
888 0 2.1708 WEAKEN 0.480
889 0 1.7632 WEAKEN 0.588
890 0 2.0355 WEAKEN 0.627
891 0 2.1028 WEAKEN 0.535
892 0 1.9276 WEAKEN 0.047
893 0 2.0198 WEAKEN 0.818
894 0 2.0974 WEAKEN 0.629
895 0 1.9016 WEAKEN 0.450
896 0 2.3152 FREEZE 0.000
897 0 1.9408 WEAKEN 0.742
898 0 1.9462 WEAKEN 0.573
899 0 1.9734 WEAKEN 0.420
900 0 1.7192 PASS 1.000
901 0 1.9038 WEAKEN 0.621
902 0 1.8486 WEAKEN 0.854
903 0 1.7910 WEAKEN 0.189
904 0 2.0975 WEAKEN 0.425
905 0 2.2105 FREEZE 0.000
906 0 2.5266 FREEZE 0.000
907 0 2.2072 WEAKEN 0.242
908 0 2.0419 WEAKEN 0.882
909 0 2.0112 WEAKEN 0.532
910 1 2.8638 SCAR 0.000
911 0 2.0368 WEAKEN 0.743
912 0 2.3916 FREEZE 0.000
913 0 2.5532 FREEZE 0.000
914 0 1.6789 PASS 1.000
915 0 2.8161 WEAKEN 0.160
916 0 2.1613 WEAKEN 0.508
917 0 2.4161 WEAKEN 0.361
918 0 1.9737 WEAKEN 0.626
919 0 1.9664 WEAKEN 0.482
920 0 2.1014 WEAKEN 0.673
921 1 2.4850 FREEZE 0.000
922 0 1.7703 PASS 1.000
923 0 2.1416 WEAKEN 0.180
924 1 2.4712 FREEZE 0.000
925 0 1.6548 WEAKEN 0.783
926 0 2.1024 WEAKEN 0.888
927 1 2.5511 SCAR 0.000
928 0 1.9035 WEAKEN 0.514
929 0 1.9213 PASS 1.000
930 0 2.0200 WEAKEN 0.823
931 1 2.4705 SCAR 0.000
932 0 1.8477 WEAKEN 0.859
933 1 2.5095 FREEZE 0.000
934 0 2.2565 PASS 1.000
935 0 2.3893 WEAKEN 0.342
936 0 2.0651 FREEZE 0.000
937 0 1.8172 WEAKEN 0.092
938 1 2.4327 SILENCE 0.000
939 0 1.8398 PASS 1.000
940 0 2.2570 WEAKEN 0.300
941 0 1.8413 WEAKEN 0.813
942 0 1.9716 WEAKEN 0.761
943 0 2.5165 WEAKEN 0.206
944 0 1.9170 WEAKEN 0.381
945 0 2.0373 WEAKEN 0.306
946 0 1.6276 WEAKEN 0.699
947 0 1.9506 FREEZE 0.000
948 0 2.0377 WEAKEN 0.748
949 0 2.2266 FREEZE 0.000
950 1 2.4698 FREEZE 0.000
951 0 1.7638 WEAKEN 0.716
952 0 2.1530 FREEZE 0.000
953 1 2.5879 FREEZE 0.000
954 0 2.0018 WEAKEN 0.805
955 0 2.0773 WEAKEN 0.637
956 0 2.0143 WEAKEN 0.275
957 0 2.1905 FREEZE 0.000
958 0 1.8695 WEAKEN 0.602
959 0 1.9454 WEAKEN 0.522
960 0 2.1040 WEAKEN 0.917
961 1 2.6860 SCAR 0.000
962 0 1.9632 WEAKEN 0.789
963 0 1.9900 WEAKEN 0.067
964 0 2.3729 WEAKEN 0.131
965 0 2.0770 WEAKEN 0.115
966 0 2.1844 FREEZE 0.000
967 0 2.0387 WEAKEN 0.015
968 0 2.2459 FREEZE 0.000
969 0 2.0206 WEAKEN 0.237
970 0 2.7593 WEAKEN 0.723
971 0 2.0226 SILENCE 0.000
972 1 2.4746 SILENCE 0.000
973 0 2.3362 WEAKEN 0.088
974 0 1.9415 WEAKEN 0.877
975 0 2.1833 WEAKEN 0.474
976 0 1.8764 WEAKEN 0.347
977 0 1.6375 WEAKEN 0.292
978 0 1.7934 WEAKEN 0.790
979 0 1.7960 WEAKEN 0.461
980 0 1.9730 WEAKEN 0.192
981 0 1.9294 WEAKEN 0.222
982 0 2.0710 WEAKEN 0.672
983 0 2.3457 WEAKEN 0.260
984 0 2.2004 WEAKEN 0.479
985 0 2.2688 FREEZE 0.000
986 1 2.6434 SCAR 0.000
987 0 1.8084 WEAKEN 0.571
988 0 2.1758 FREEZE 0.000
989 0 2.1327 WEAKEN 0.079
990 0 2.2692 WEAKEN 0.574
991 0 1.8501 WEAKEN 0.233
992 0 1.7906 WEAKEN 0.816
993 1 2.4367 SCAR 0.000
994 0 1.8385 WEAKEN 0.504
995 0 2.2175 WEAKEN 0.031
996 1 7.8966 FREEZE 0.000
997 1 2.4137 FREEZE 0.000
998 0 2.3291 WEAKEN 0.298
999 0 1.9032 WEAKEN 0.432
1000 0 1.6398 WEAKEN 0.380
1001 0 1.9059 WEAKEN 0.684
1002 1 2.4052 FREEZE 0.000
1003 0 2.2814 WEAKEN 0.107
1004 0 1.8846 WEAKEN 0.579
1005 1 2.5817 SCAR 0.000
1006 0 2.2906 WEAKEN 0.523
1007 0 1.5300 WEAKEN 0.501
1008 0 1.9118 WEAKEN 0.827
1009 0 1.9437 WEAKEN 0.298
1010 0 2.0990 FREEZE 0.000
1011 0 1.5062 WEAKEN 0.235
1012 0 1.9399 WEAKEN 0.219
1013 0 1.9468 WEAKEN 0.193
1014 0 1.7381 WEAKEN 0.890
1015 1 2.4768 FREEZE 0.000
1016 0 2.0403 WEAKEN 0.826
1017 0 2.2925 FREEZE 0.000
1018 0 2.3720 WEAKEN 0.222
1019 1 2.4901 FREEZE 0.000
1020 0 2.2705 WEAKEN 0.013
1021 0 2.0010 WEAKEN 0.580
1022 0 2.5972 WEAKEN 0.448
1023 0 2.2076 FREEZE 0.000
1024 0 2.3089 FREEZE 0.000
1025 0 2.3341 FREEZE 0.000
1026 0 2.0552 WEAKEN 0.391
1027 0 1.7298 WEAKEN 0.967
1028 0 1.8067 WEAKEN 0.934
1029 0 1.9563 WEAKEN 0.368
1030 0 1.8254 WEAKEN 0.680
1031 0 2.0509 WEAKEN 0.608
1032 0 2.3859 FREEZE 0.000
1033 0 2.3263 WEAKEN 0.065
1034 0 2.3181 WEAKEN 0.089
1035 0 2.1208 WEAKEN 0.457
1036 0 1.8798 WEAKEN 0.863
1037 0 1.8954 WEAKEN 0.726
1038 0 1.8399 PASS 1.000
1039 0 1.9304 WEAKEN 0.781
1040 1 2.4531 FREEZE 0.000
1041 0 1.9048 WEAKEN 0.449
1042 0 2.0077 PASS 1.000
1043 0 2.3156 WEAKEN 0.426
1044 0 2.1873 FREEZE 0.000
1045 0 2.1277 WEAKEN 0.505
1046 0 2.1827 WEAKEN 0.747
1047 0 2.4699 SCAR 0.000
1048 0 1.8929 WEAKEN 0.443
1049 0 2.0469 FREEZE 0.000
1050 0 2.3304 WEAKEN 0.173
1051 0 1.7205 PASS 1.000
1052 0 2.0226 WEAKEN 0.894
1053 0 1.8742 WEAKEN 0.167
1054 0 2.0471 WEAKEN 0.315
1055 0 1.8034 WEAKEN 0.825
1056 0 1.8343 WEAKEN 0.244
1057 0 2.0069 WEAKEN 0.394
1058 0 2.2011 FREEZE 0.000
1059 0 1.6051 WEAKEN 0.175
1060 0 2.0522 WEAKEN 0.558
1061 0 1.7958 WEAKEN 0.680
1062 0 2.0659 PASS 1.000
1063 0 1.4158 WEAKEN 0.912
1064 0 1.9099 WEAKEN 0.201
1065 0 1.7412 WEAKEN 0.679
1066 0 1.9256 WEAKEN 0.960
1067 0 2.0080 WEAKEN 0.230
1068 0 1.9409 WEAKEN 0.277
1069 0 1.5977 WEAKEN 0.830
1070 0 1.8506 FREEZE 0.000
1071 0 1.7226 WEAKEN 0.539
1072 0 1.6128 WEAKEN 0.499
1073 0 2.4812 FREEZE 0.000
1074 0 2.0865 FREEZE 0.000
1075 0 2.0400 WEAKEN 0.338
1076 0 2.1630 FREEZE 0.000
1077 0 2.3081 WEAKEN 0.378
1078 0 2.4272 WEAKEN 0.780
1079 0 2.3458 WEAKEN 0.519
1080 0 2.0599 WEAKEN 0.072
1081 0 1.9493 FREEZE 0.000
1082 0 1.6523 WEAKEN 0.565
1083 1 8.6340 FREEZE 0.000
1084 0 2.0142 WEAKEN 0.224
1085 0 1.9301 WEAKEN 0.478
1086 0 2.5727 FREEZE 0.000
1087 0 1.6300 PASS 1.000
1088 0 2.2400 WEAKEN 0.327
1089 0 2.2318 WEAKEN 0.063
1090 0 2.1716 WEAKEN 0.640
1091 0 2.3070 FREEZE 0.000
1092 0 2.1929 WEAKEN 0.483
1093 0 1.7942 FREEZE 0.000
1094 0 1.8236 WEAKEN 0.513
1095 0 1.9061 WEAKEN 0.093
1096 0 2.0503 WEAKEN 0.248
1097 1 2.4252 FREEZE 0.000
1098 0 1.6697 WEAKEN 0.839
1099 0 1.9266 FREEZE 0.000
1100 0 1.9416 WEAKEN 0.637
1101 0 2.0900 WEAKEN 0.125
1102 0 2.0602 WEAKEN 0.360
1103 0 2.0679 WEAKEN 0.854
1104 0 1.8502 WEAKEN 0.088
1105 0 1.8594 WEAKEN 0.648
1106 0 1.8104 WEAKEN 0.513
1107 0 1.7677 WEAKEN 0.482
1108 1 2.4082 FREEZE 0.000
1109 0 1.7066 WEAKEN 0.790
1110 1 2.5595 FREEZE 0.000
1111 0 1.9206 WEAKEN 0.958
1112 0 1.8130 WEAKEN 0.522
1113 1 2.3595 FREEZE 0.000
1114 0 1.8349 WEAKEN 0.567
1115 0 1.5649 WEAKEN 0.379
1116 0 2.1127 FREEZE 0.000
1117 1 2.5117 SCAR 0.000
1118 0 1.7590 WEAKEN 0.038
1119 0 1.9973 FREEZE 0.000
1120 0 1.6345 WEAKEN 0.405
1121 0 2.0246 FREEZE 0.000
1122 1 2.7550 SCAR 0.000
1123 0 1.6970 WEAKEN 0.085
1124 0 2.1824 WEAKEN 0.208
1125 0 2.2324 FREEZE 0.000
1126 0 1.9920 FREEZE 0.000
1127 0 1.9739 WEAKEN 0.849
1128 0 1.7490 WEAKEN 0.290
1129 1 2.6599 FREEZE 0.000
1130 0 1.8196 WEAKEN 0.086
1131 0 1.3160 WEAKEN 0.644
1132 0 1.9367 WEAKEN 0.799
1133 0 2.1365 WEAKEN 0.272
1134 1 2.4729 FREEZE 0.000
1135 0 2.5779 WEAKEN 0.332
1136 0 1.6063 WEAKEN 0.552
1137 0 2.0923 FREEZE 0.000
1138 0 1.7674 WEAKEN 0.993
1139 0 1.5017 WEAKEN 0.819
1140 0 2.1084 WEAKEN 0.062
1141 0 1.9243 WEAKEN 0.411
1142 0 2.0162 FREEZE 0.000
1143 0 1.9158 WEAKEN 0.276
1144 0 2.2033 FREEZE 0.000
1145 0 1.5428 WEAKEN 0.220
1146 0 1.6637 WEAKEN 0.912
1147 0 1.7152 WEAKEN 0.297
1148 0 2.0831 WEAKEN 0.290
1149 0 2.1502 WEAKEN 0.082
1150 0 1.9154 WEAKEN 0.452
1151 0 1.9116 WEAKEN 0.377
1152 0 1.7935 WEAKEN 0.429
1153 0 1.5479 WEAKEN 0.741
1154 1 7.0584 FREEZE 0.000
1155 0 2.1797 FREEZE 0.000
1156 0 1.9281 WEAKEN 0.546
1157 0 1.6907 PASS 1.000
1158 0 2.0292 WEAKEN 0.815
1159 0 1.9154 WEAKEN 0.404
1160 0 1.7650 WEAKEN 0.487
1161 0 2.1463 WEAKEN 0.473
1162 0 1.9721 WEAKEN 0.039
1163 0 2.0057 WEAKEN 0.799
1164 0 1.5090 PASS 1.000
1165 0 2.0863 WEAKEN 0.619
1166 0 1.6209 WEAKEN 0.514
1167 0 1.5258 PASS 1.000
1168 0 1.7102 WEAKEN 0.285
1169 0 2.3131 WEAKEN 0.246
1170 0 1.5777 WEAKEN 0.583
1171 0 1.9016 WEAKEN 0.517
1172 0 2.3598 WEAKEN 0.007
1173 0 2.1769 WEAKEN 0.476
1174 0 1.7507 WEAKEN 0.364
1175 0 1.8166 WEAKEN 0.961
1176 0 1.9669 WEAKEN 0.859
1177 0 2.2855 FREEZE 0.000
1178 0 2.1920 WEAKEN 0.495
1179 0 2.2824 FREEZE 0.000
1180 0 1.8655 WEAKEN 0.729
1181 0 2.0021 FREEZE 0.000
1182 0 1.8279 WEAKEN 0.456
1183 0 1.9086 WEAKEN 0.472
1184 0 1.7376 WEAKEN 0.271
1185 0 2.2226 WEAKEN 0.082
1186 0 2.1358 WEAKEN 0.762
1187 0 2.3673 FREEZE 0.000
1188 0 1.6969 WEAKEN 0.624
1189 0 1.5954 WEAKEN 0.505
1190 0 2.5240 FREEZE 0.000
1191 0 2.0579 WEAKEN 0.330
1192 1 4.5550 FREEZE 0.000
1193 0 2.0587 WEAKEN 0.401
1194 1 2.3295 SCAR 0.000
1195 0 2.0435 WEAKEN 0.029
1196 0 1.5446 WEAKEN 0.654
1197 0 2.0607 WEAKEN 0.746
1198 0 1.9389 PASS 1.000
1199 0 2.3359 FREEZE 0.000
1200 0 1.9695 WEAKEN 0.250
1201 0 2.0765 FREEZE 0.000
1202 0 1.6829 WEAKEN 0.684
1203 1 2.5038 SCAR 0.000
1204 0 1.4591 WEAKEN 0.551
1205 0 1.6447 FREEZE 0.000
1206 0 1.8104 WEAKEN 0.942
1207 0 1.8220 WEAKEN 0.623
1208 0 2.0292 WEAKEN 0.307
1209 0 1.6767 WEAKEN 0.352
1210 1 2.3369 SCAR 0.000
1211 0 1.7600 FREEZE 0.000
1212 0 1.8586 WEAKEN 0.536
1213 0 1.8627 PASS 1.000
1214 0 1.6189 WEAKEN 0.280
1215 0 2.3764 FREEZE 0.000
1216 0 2.2082 WEAKEN 0.402
1217 0 1.5682 PASS 1.000
1218 0 2.0470 WEAKEN 0.543
1219 0 2.0556 WEAKEN 0.378
1220 0 1.9658 FREEZE 0.000
1221 0 1.7739 WEAKEN 0.193
1222 0 1.7527 WEAKEN 0.723
1223 0 2.0972 FREEZE 0.000
1224 0 1.8888 WEAKEN 0.750
1225 0 1.9035 WEAKEN 0.468
1226 0 1.8271 WEAKEN 0.914
1227 0 2.1476 FREEZE 0.000
1228 0 1.5511 WEAKEN 0.762
1229 1 2.4377 FREEZE 0.000
1230 0 2.2071 PASS 1.000
1231 0 2.1471 WEAKEN 0.300
1232 0 1.9052 WEAKEN 0.178
1233 0 1.7653 WEAKEN 0.889
1234 0 1.9870 WEAKEN 0.434
1235 0 2.0353 WEAKEN 0.857
1236 0 1.6711 WEAKEN 0.565
1237 0 1.6092 WEAKEN 0.524
1238 0 1.6456 WEAKEN 0.860
1239 0 2.2853 SILENCE 0.000
1240 1 2.4369 FREEZE 0.000
1241 0 2.2622 FREEZE 0.000
1242 0 1.9481 WEAKEN 0.427
1243 0 1.7654 WEAKEN 0.577
1244 0 1.7775 WEAKEN 0.722
1245 0 1.8247 WEAKEN 0.592
1246 0 2.1048 WEAKEN 0.429
1247 1 2.5008 FREEZE 0.000
1248 1 8.0100 FREEZE 0.000
1249 0 2.1510 WEAKEN 0.303
1250 0 1.8435 WEAKEN 0.500
1251 0 2.6916 WEAKEN 0.557
1252 0 2.1874 WEAKEN 0.519
1253 0 1.7765 WEAKEN 0.703
1254 1 2.6339 SILENCE 0.000
1255 0 1.9775 WEAKEN 0.086
1256 1 7.6111 FREEZE 0.000
1257 0 1.6025 WEAKEN 0.912
1258 1 2.5148 FREEZE 0.000
1259 0 2.0993 FREEZE 0.000
1260 0 2.1071 FREEZE 0.000
1261 0 1.6567 WEAKEN 0.752
1262 0 1.8520 WEAKEN 0.889
1263 0 1.6705 WEAKEN 0.931
1264 0 1.9293 WEAKEN 0.134
1265 0 2.3069 FREEZE 0.000
1266 0 1.9395 WEAKEN 0.263
1267 0 1.6622 WEAKEN 0.606
1268 0 1.6847 WEAKEN 0.406
1269 0 1.6950 WEAKEN 0.396
1270 0 2.1061 WEAKEN 0.269
1271 0 1.5332 WEAKEN 0.759
1272 0 2.2969 WEAKEN 0.119
1273 0 1.7925 WEAKEN 0.184
1274 0 2.3656 WEAKEN 0.190
1275 0 2.3089 WEAKEN 0.154
1276 0 1.7436 WEAKEN 0.426
1277 0 1.6379 WEAKEN 0.901
1278 0 1.6196 WEAKEN 0.307
1279 0 1.5618 WEAKEN 0.745
1280 0 1.8593 FREEZE 0.000
1281 0 2.2960 FREEZE 0.000
1282 0 1.8941 WEAKEN 0.920
1283 1 7.3287 FREEZE 0.000
1284 0 2.1161 WEAKEN 0.089
1285 0 1.9840 WEAKEN 0.129
1286 0 2.3471 FREEZE 0.000
1287 1 2.5020 FREEZE 0.000
1288 0 1.9260 WEAKEN 0.010
1289 0 1.4732 WEAKEN 0.745
1290 0 1.9310 WEAKEN 0.739
1291 1 2.5420 SILENCE 0.000
1292 0 1.6599 WEAKEN 0.483
1293 0 1.7523 FREEZE 0.000
1294 1 2.5744 SILENCE 0.000
1295 0 2.0893 FREEZE 0.000
1296 0 2.2006 FREEZE 0.000
1297 0 1.9851 FREEZE 0.000
1298 0 1.5619 WEAKEN 0.939
1299 1 4.0281 FREEZE 0.000
1300 0 2.0139 FREEZE 0.000
1301 0 1.9182 WEAKEN 0.032
1302 0 2.0617 WEAKEN 0.453
1303 0 1.8119 WEAKEN 0.126
1304 0 2.2849 FREEZE 0.000
1305 0 1.9290 PASS 1.000
1306 0 1.3209 WEAKEN 0.658
1307 0 2.3407 WEAKEN 0.088
1308 0 2.3635 FREEZE 0.000
1309 1 2.4761 SCAR 0.000
1310 0 1.9515 WEAKEN 0.551
1311 0 1.4226 WEAKEN 0.976
1312 0 2.4826 WEAKEN 0.179
1313 0 1.4414 WEAKEN 0.511
1314 0 1.3884 PASS 1.000
1315 0 2.4929 FREEZE 0.000
1316 0 1.9678 WEAKEN 0.061
1317 0 1.4292 WEAKEN 0.615
1318 0 2.0110 WEAKEN 0.719
1319 0 1.8069 FREEZE 0.000
1320 0 1.7136 WEAKEN 0.491
1321 0 2.1453 FREEZE 0.000
1322 0 2.1465 PASS 1.000
1323 0 1.6329 WEAKEN 0.877
1324 0 1.8378 PASS 1.000
1325 0 1.9095 WEAKEN 0.098
1326 0 1.7564 FREEZE 0.000
1327 0 1.4620 WEAKEN 0.876
1328 1 7.9813 FREEZE 0.000
1329 0 2.0838 WEAKEN 0.428
1330 0 1.7798 WEAKEN 0.268
1331 0 1.8087 WEAKEN 0.491
1332 0 1.8896 WEAKEN 0.781
1333 0 1.7378 WEAKEN 0.476
1334 0 1.6641 WEAKEN 0.502
1335 1 2.6368 FREEZE 0.000
1336 0 1.6050 FREEZE 0.000
1337 0 2.0451 FREEZE 0.000
1338 0 2.3604 FREEZE 0.000
1339 0 1.8921 WEAKEN 0.752
1340 0 1.7470 WEAKEN 0.620
1341 0 1.6840 PASS 1.000
1342 0 1.8385 WEAKEN 0.520
1343 0 2.4057 FREEZE 0.000
1344 0 2.5002 WEAKEN 0.159
1345 0 2.1165 FREEZE 0.000
1346 0 1.9257 WEAKEN 0.776
1347 0 1.9640 WEAKEN 0.115
1348 0 1.5739 PASS 1.000
1349 0 1.9709 FREEZE 0.000
1350 1 2.5346 FREEZE 0.000
1351 0 1.8892 WEAKEN 0.708
1352 0 1.7033 WEAKEN 0.950
1353 0 1.6443 WEAKEN 0.929
1354 0 1.9010 WEAKEN 0.620
1355 0 1.9354 WEAKEN 0.413
1356 0 2.1191 SILENCE 0.000
1357 0 1.5036 WEAKEN 0.910
1358 0 2.2155 FREEZE 0.000
1359 0 1.8550 WEAKEN 0.801
1360 0 1.9943 WEAKEN 0.011
1361 1 2.6809 FREEZE 0.000
1362 0 2.3205 SILENCE 0.000
1363 0 2.5894 FREEZE 0.000
1364 0 1.8896 WEAKEN 0.621
1365 0 1.5302 WEAKEN 0.832
1366 0 1.8673 WEAKEN 0.892
1367 0 1.7970 WEAKEN 0.309
1368 0 1.4831 WEAKEN 0.217
1369 0 1.6688 FREEZE 0.000
1370 0 1.6706 FREEZE 0.000
1371 0 1.9572 WEAKEN 0.833
1372 0 1.8182 WEAKEN 0.152
1373 0 2.1571 FREEZE 0.000
1374 0 1.9799 WEAKEN 0.403
1375 0 1.9812 WEAKEN 0.280
1376 0 1.9281 WEAKEN 0.771
1377 0 1.6816 WEAKEN 0.656
1378 0 1.8516 WEAKEN 0.889
1379 0 1.4865 WEAKEN 0.361
1380 0 1.8232 WEAKEN 0.585
1381 0 1.7971 WEAKEN 0.611
1382 0 1.4595 WEAKEN 0.417
1383 0 2.0712 WEAKEN 0.310
1384 0 2.1181 WEAKEN 0.707
1385 0 2.5076 FREEZE 0.000
1386 0 1.8337 WEAKEN 0.114
1387 0 2.3833 SILENCE 0.000
1388 0 1.9747 PASS 1.000
1389 0 2.1247 FREEZE 0.000
1390 0 1.5082 WEAKEN 0.980
1391 0 1.8967 WEAKEN 0.809
1392 0 1.9144 PASS 1.000
1393 0 2.2148 FREEZE 0.000
1394 0 2.2005 PASS 1.000
1395 0 1.5678 WEAKEN 0.550
1396 0 1.8181 WEAKEN 0.801
1397 0 2.2767 WEAKEN 0.854
1398 0 1.5949 WEAKEN 0.824
1399 0 1.6695 WEAKEN 0.716
1400 0 1.6214 WEAKEN 0.356
1401 0 1.3064 WEAKEN 0.725
1402 0 2.0958 WEAKEN 0.102
1403 0 1.7055 PASS 1.000
1404 0 2.1508 FREEZE 0.000
1405 0 1.7034 WEAKEN 0.820
