# step source loss verdict alpha
712 0 2.6202 FREEZE 0.000
713 1 2.7085 SCAR 0.000
714 0 1.8244 WEAKEN 0.972
715 0 2.5831 FREEZE 0.000
716 0 2.5222 FREEZE 0.000
717 0 2.0602 WEAKEN 0.908
718 0 2.5936 FREEZE 0.000
719 0 1.9628 WEAKEN 0.625
720 0 1.9181 WEAKEN 0.146
721 0 2.3421 WEAKEN 0.687
722 0 2.2504 WEAKEN 0.886
723 0 2.3737 WEAKEN 0.691
724 1 2.5123 FREEZE 0.000
725 0 2.1397 WEAKEN 0.671
726 0 2.3664 FREEZE 0.000
727 0 1.9279 WEAKEN 0.763
728 0 2.1200 WEAKEN 0.216
729 0 2.1657 WEAKEN 0.710
730 0 2.1399 WEAKEN 0.576
731 0 2.2245 WEAKEN 0.576
732 0 1.9295 WEAKEN 0.760
733 1 2.7909 FREEZE 0.000
734 0 2.2250 WEAKEN 0.456
735 0 1.9747 WEAKEN 0.365
736 0 2.0894 FREEZE 0.000
737 0 2.0204 WEAKEN 0.060
738 0 1.9918 WEAKEN 0.814
739 0 2.3329 FREEZE 0.000
740 0 2.2243 WEAKEN 0.261
741 0 1.9840 WEAKEN 0.639
742 0 2.0062 WEAKEN 0.842
743 0 2.2410 WEAKEN 0.085
744 0 2.6590 FREEZE 0.000
745 1 2.8515 FREEZE 0.000
746 0 2.3189 WEAKEN 0.696
747 0 2.0458 WEAKEN 0.821
748 0 2.2624 WEAKEN 0.525
749 0 2.4041 WEAKEN 0.654
750 1 8.2176 FREEZE 0.000
751 0 1.9515 WEAKEN 0.712
752 0 1.9180 WEAKEN 0.731
753 0 2.2874 PASS 1.000
754 1 2.7276 FREEZE 0.000
755 1 2.9685 SCAR 0.000
756 0 2.3232 WEAKEN 0.437
757 0 2.1198 WEAKEN 0.292
758 0 2.5169 FREEZE 0.000
759 1 2.7128 FREEZE 0.000
760 0 1.9755 FREEZE 0.000
761 0 2.3518 FREEZE 0.000
762 0 1.9459 PASS 1.000
763 0 2.0116 WEAKEN 0.285
764 0 3.1733 WEAKEN 0.485
765 0 1.8436 WEAKEN 0.744
766 0 2.0838 WEAKEN 0.896
767 0 2.1469 WEAKEN 0.460
768 0 2.0995 WEAKEN 0.878
769 0 2.0421 WEAKEN 0.700
770 0 1.8504 WEAKEN 0.689
771 0 2.0163 WEAKEN 0.390
772 0 1.9229 WEAKEN 0.784
773 1 6.0944 FREEZE 0.000
774 0 2.0700 WEAKEN 0.285
775 0 2.2668 WEAKEN 0.716
776 0 2.5816 WEAKEN 0.217
777 0 2.3393 FREEZE 0.000
778 0 2.2213 FREEZE 0.000
779 0 2.5008 FREEZE 0.000
780 0 1.9832 WEAKEN 0.402
781 0 1.8569 WEAKEN 0.992
782 0 1.9682 WEAKEN 0.468
783 1 2.7491 SCAR 0.000
784 0 1.9830 WEAKEN 0.216
785 1 2.6335 SCAR 0.000
786 0 2.1912 WEAKEN 0.308
787 0 1.9242 PASS 1.000
788 0 2.0607 WEAKEN 0.406
789 0 1.9991 WEAKEN 0.986
790 0 2.0290 WEAKEN 0.282
791 0 2.0821 WEAKEN 0.502
792 0 1.8124 WEAKEN 0.408
793 0 2.2078 FREEZE 0.000
794 0 2.3816 WEAKEN 0.495
795 1 3.0002 FREEZE 0.000
796 0 2.1837 WEAKEN 0.394
797 0 2.3088 WEAKEN 0.483
798 0 2.1396 WEAKEN 0.170
799 0 1.6733 WEAKEN 0.913
800 0 2.2986 WEAKEN 0.859
801 0 2.5608 FREEZE 0.000
802 0 2.1243 WEAKEN 0.590
803 0 2.0309 FREEZE 0.000
804 0 1.9026 WEAKEN 0.820
805 0 2.1589 FREEZE 0.000
806 0 2.1262 WEAKEN 0.030
807 0 2.0910 WEAKEN 0.321
808 0 2.3277 WEAKEN 0.585
809 0 1.8766 WEAKEN 0.678
810 0 2.2220 WEAKEN 0.841
811 0 2.5757 FREEZE 0.000
812 0 2.3992 SCAR 0.000
813 0 1.9474 WEAKEN 0.294
814 0 1.8066 WEAKEN 0.685
815 0 2.0289 WEAKEN 0.938
816 0 1.6792 WEAKEN 0.549
817 0 1.8737 WEAKEN 0.683
818 0 2.0078 WEAKEN 0.436
819 0 2.2897 WEAKEN 0.364
820 0 1.8857 WEAKEN 0.517
821 1 2.8835 FREEZE 0.000
822 1 2.5658 FREEZE 0.000
823 0 2.0444 PASS 1.000
824 0 2.2290 WEAKEN 0.719
825 0 2.1127 WEAKEN 0.112
826 0 2.0671 WEAKEN 0.079
827 1 2.7726 FREEZE 0.000
828 0 2.0713 WEAKEN 0.639
829 0 1.9506 WEAKEN 0.724
830 0 2.1859 FREEZE 0.000
831 0 2.4393 FREEZE 0.000
832 0 2.1319 WEAKEN 0.774
833 0 2.4007 WEAKEN 0.105
834 0 1.8563 WEAKEN 0.960
835 1 2.6471 FREEZE 0.000
836 0 2.1439 PASS 1.000
837 0 2.1856 WEAKEN 0.227
838 1 2.6270 SILENCE 0.000
839 0 1.9913 WEAKEN 0.937
840 0 2.3057 WEAKEN 0.340
841 0 2.4790 WEAKEN 0.453
842 0 2.1848 WEAKEN 0.110
843 0 2.3505 FREEZE 0.000
844 0 2.1973 WEAKEN 0.666
845 0 2.2724 WEAKEN 0.716
846 1 7.1168 FREEZE 0.000
847 0 2.0419 WEAKEN 0.573
848 0 2.1736 WEAKEN 0.619
849 1 2.8454 SCAR 0.000
850 0 1.8731 WEAKEN 0.371
851 0 2.1988 FREEZE 0.000
852 0 2.0572 WEAKEN 0.423
853 0 2.2253 WEAKEN 0.500
854 0 2.0850 PASS 1.000
855 0 2.3054 WEAKEN 0.416
856 0 2.2357 FREEZE 0.000
857 0 2.9678 WEAKEN 0.245
858 0 2.3762 FREEZE 0.000
859 0 1.8565 WEAKEN 0.475
860 0 2.2104 WEAKEN 0.081
861 0 2.0093 WEAKEN 0.802
862 0 2.1830 WEAKEN 0.003
863 0 2.1367 WEAKEN 0.879
864 0 2.1609 WEAKEN 0.371
865 0 2.3440 WEAKEN 0.309
866 0 2.2848 WEAKEN 0.272
867 0 2.4788 FREEZE 0.000
868 1 2.6881 SCAR 0.000
869 0 1.9094 WEAKEN 0.087
870 0 2.1070 WEAKEN 0.697
871 0 2.2618 WEAKEN 0.074
872 0 2.0645 WEAKEN 0.679
873 0 2.4261 FREEZE 0.000
874 0 2.0825 WEAKEN 0.513
875 0 2.3299 WEAKEN 0.193
876 0 1.9934 WEAKEN 0.337
877 0 1.9491 WEAKEN 0.818
878 0 2.1795 WEAKEN 0.177
879 0 2.1817 WEAKEN 0.185
880 1 2.4849 FREEZE 0.000
881 0 1.8972 PASS 1.000
882 0 2.1946 WEAKEN 0.181
883 1 7.1378 FREEZE 0.000
884 0 2.1712 WEAKEN 0.378
885 1 2.5222 FREEZE 0.000
886 0 2.0769 FREEZE 0.000
887 0 1.9517 WEAKEN 0.889
888 0 2.2187 WEAKEN 0.472
889 0 1.8258 WEAKEN 0.583
890 0 2.0396 WEAKEN 0.614
891 0 2.1160 WEAKEN 0.528
892 0 1.9301 WEAKEN 0.041
893 0 2.0035 WEAKEN 0.809
894 0 2.0868 WEAKEN 0.620
895 0 1.9325 WEAKEN 0.444
896 0 2.2608 FREEZE 0.000
897 0 1.8689 WEAKEN 0.731
898 0 1.9390 WEAKEN 0.566
899 0 1.9601 WEAKEN 0.412
900 0 1.6848 PASS 1.000
901 0 1.8828 WEAKEN 0.614
902 0 1.8474 WEAKEN 0.845
903 0 1.7877 WEAKEN 0.188
904 0 2.0894 WEAKEN 0.419
905 0 2.2034 FREEZE 0.000
906 0 2.4885 FREEZE 0.000
907 0 2.2057 WEAKEN 0.233
908 0 2.1231 WEAKEN 0.871
909 0 2.0496 WEAKEN 0.528
910 1 2.8753 SCAR 0.000
911 0 1.9943 WEAKEN 0.734
912 0 2.4712 FREEZE 0.000
913 0 2.4792 FREEZE 0.000
914 0 1.6374 PASS 1.000
915 0 2.7920 WEAKEN 0.157
916 0 2.2033 WEAKEN 0.502
917 0 2.3991 WEAKEN 0.355
918 0 1.9899 WEAKEN 0.618
919 0 2.0122 WEAKEN 0.474
920 0 2.0446 WEAKEN 0.664
921 1 2.5792 FREEZE 0.000
922 0 1.7463 PASS 1.000
923 0 2.1242 WEAKEN 0.175
924 1 2.4798 FREEZE 0.000
925 0 1.6600 WEAKEN 0.776
926 0 2.0749 WEAKEN 0.877
927 1 2.5491 SCAR 0.000
928 0 1.9256 WEAKEN 0.507
929 0 1.8856 PASS 1.000
930 0 2.0055 WEAKEN 0.812
931 1 2.5709 SCAR 0.000
932 0 1.8398 WEAKEN 0.846
933 1 2.5335 FREEZE 0.000
934 0 2.1688 PASS 1.000
935 0 2.3363 WEAKEN 0.332
936 0 2.0395 FREEZE 0.000
937 0 1.8809 WEAKEN 0.092
938 1 2.5117 SILENCE 0.000
939 0 1.7642 PASS 1.000
940 0 2.2489 WEAKEN 0.295
941 0 1.8682 WEAKEN 0.803
942 0 2.0082 WEAKEN 0.751
943 0 2.5073 WEAKEN 0.202
944 0 1.9012 WEAKEN 0.376
945 0 2.0918 WEAKEN 0.300
946 0 1.6126 WEAKEN 0.691
947 0 1.9725 FREEZE 0.000
948 0 2.0914 WEAKEN 0.739
949 0 2.1555 FREEZE 0.000
950 1 2.4315 FREEZE 0.000
951 0 1.7645 WEAKEN 0.708
952 0 2.1203 FREEZE 0.000
953 1 2.6194 FREEZE 0.000
954 0 2.0314 WEAKEN 0.796
955 0 2.0444 WEAKEN 0.626
956 0 2.0086 WEAKEN 0.271
957 0 2.1923 FREEZE 0.000
958 0 1.8839 WEAKEN 0.594
959 0 1.9325 WEAKEN 0.518
960 0 2.1051 WEAKEN 0.905
961 1 2.6793 SCAR 0.000
962 0 2.0420 WEAKEN 0.781
963 0 1.9582 WEAKEN 0.062
964 0 2.3925 WEAKEN 0.130
965 0 2.0366 WEAKEN 0.115
966 0 2.1843 FREEZE 0.000
967 0 2.0071 WEAKEN 0.014
968 0 2.2720 FREEZE 0.000
969 0 1.9747 WEAKEN 0.235
970 0 2.6528 WEAKEN 0.712
971 0 2.0271 SILENCE 0.000
972 1 2.4474 SILENCE 0.000
973 0 2.3260 WEAKEN 0.085
974 0 1.9682 WEAKEN 0.865
975 0 2.2257 WEAKEN 0.470
976 0 1.9737 WEAKEN 0.342
977 0 1.6743 WEAKEN 0.289
978 0 1.7295 WEAKEN 0.779
979 0 1.7933 WEAKEN 0.452
980 0 2.0079 WEAKEN 0.188
981 0 1.9842 WEAKEN 0.216
982 0 2.0794 WEAKEN 0.663
983 0 2.3160 WEAKEN 0.254
984 0 2.2277 WEAKEN 0.473
985 0 2.2247 FREEZE 0.000
986 1 2.6330 SCAR 0.000
987 0 1.8003 WEAKEN 0.562
988 0 2.1216 FREEZE 0.000
989 0 2.0909 WEAKEN 0.073
990 0 2.2744 WEAKEN 0.566
991 0 1.8840 WEAKEN 0.228
992 0 1.8053 WEAKEN 0.807
993 1 2.4554 SCAR 0.000
994 0 1.8090 WEAKEN 0.497
995 0 2.2572 WEAKEN 0.028
996 1 7.6076 FREEZE 0.000
997 1 2.3870 FREEZE 0.000
998 0 2.3220 WEAKEN 0.296
999 0 1.8925 WEAKEN 0.425
1000 0 1.6012 WEAKEN 0.373
1001 0 1.8752 WEAKEN 0.674
1002 1 2.4586 FREEZE 0.000
1003 0 2.3051 WEAKEN 0.106
1004 0 1.9778 WEAKEN 0.569
1005 1 2.5690 SCAR 0.000
1006 0 2.3020 WEAKEN 0.514
1007 0 1.6339 WEAKEN 0.495
1008 0 1.9384 WEAKEN 0.816
1009 0 1.9695 WEAKEN 0.291
1010 0 2.0664 FREEZE 0.000
1011 0 1.5014 WEAKEN 0.232
1012 0 1.9377 WEAKEN 0.216
1013 0 1.9484 WEAKEN 0.190
1014 0 1.8072 WEAKEN 0.879
1015 1 2.4530 FREEZE 0.000
1016 0 2.1157 WEAKEN 0.814
1017 0 2.1875 FREEZE 0.000
1018 0 2.3556 WEAKEN 0.217
1019 1 2.5493 FREEZE 0.000
1020 0 2.2823 WEAKEN 0.008
1021 0 1.9967 WEAKEN 0.572
1022 0 2.5679 WEAKEN 0.440
1023 0 2.1841 FREEZE 0.000
1024 0 2.3668 FREEZE 0.000
1025 0 2.3206 FREEZE 0.000
1026 0 2.0109 WEAKEN 0.385
1027 0 1.6793 WEAKEN 0.950
1028 0 1.8218 WEAKEN 0.922
1029 0 2.0706 WEAKEN 0.363
1030 0 1.8288 WEAKEN 0.674
1031 0 2.0766 WEAKEN 0.601
1032 0 2.4416 FREEZE 0.000
1033 0 2.3245 WEAKEN 0.061
1034 0 2.3440 WEAKEN 0.086
1035 0 2.0387 WEAKEN 0.453
1036 0 1.8955 WEAKEN 0.853
1037 0 1.9689 WEAKEN 0.717
1038 0 1.9060 PASS 1.000
1039 0 1.9444 WEAKEN 0.772
1040 1 2.4996 FREEZE 0.000
1041 0 1.8912 WEAKEN 0.444
1042 0 1.9945 PASS 1.000
1043 0 2.2190 WEAKEN 0.420
1044 0 2.1767 FREEZE 0.000
1045 0 2.1620 WEAKEN 0.498
1046 0 2.2464 WEAKEN 0.739
1047 0 2.4671 SCAR 0.000
1048 0 1.8705 WEAKEN 0.437
1049 0 2.0578 FREEZE 0.000
1050 0 2.3256 WEAKEN 0.171
1051 0 1.7424 PASS 1.000
1052 0 2.0412 WEAKEN 0.881
1053 0 1.9210 WEAKEN 0.161
1054 0 2.0876 WEAKEN 0.310
1055 0 1.8002 WEAKEN 0.814
1056 0 1.8345 WEAKEN 0.240
1057 0 2.0463 WEAKEN 0.388
1058 0 2.2140 FREEZE 0.000
1059 0 1.6403 WEAKEN 0.170
1060 0 2.1126 WEAKEN 0.547
1061 0 1.8065 WEAKEN 0.672
1062 0 2.0305 PASS 1.000
1063 0 1.4312 WEAKEN 0.900
1064 0 1.7928 WEAKEN 0.197
1065 0 1.7765 WEAKEN 0.671
1066 0 1.9110 WEAKEN 0.947
1067 0 1.9862 WEAKEN 0.225
1068 0 2.0117 WEAKEN 0.268
1069 0 1.5813 WEAKEN 0.820
1070 0 1.7994 FREEZE 0.000
1071 0 1.8425 WEAKEN 0.529
1072 0 1.7404 WEAKEN 0.489
1073 0 2.3859 FREEZE 0.000
1074 0 2.0876 FREEZE 0.000
1075 0 2.0850 WEAKEN 0.330
1076 0 2.1359 FREEZE 0.000
1077 0 2.3490 WEAKEN 0.375
1078 0 2.4609 WEAKEN 0.772
1079 0 2.3924 WEAKEN 0.511
1080 0 2.0230 WEAKEN 0.069
1081 0 2.0102 FREEZE 0.000
1082 0 1.6928 WEAKEN 0.558
1083 1 8.4312 FREEZE 0.000
1084 0 2.0411 WEAKEN 0.219
1085 0 2.0219 WEAKEN 0.470
1086 0 2.4759 FREEZE 0.000
1087 0 1.6740 PASS 1.000
1088 0 2.2309 WEAKEN 0.322
1089 0 2.2759 WEAKEN 0.060
1090 0 2.0251 WEAKEN 0.633
1091 0 2.3957 FREEZE 0.000
1092 0 2.1894 WEAKEN 0.475
1093 0 1.7791 FREEZE 0.000
1094 0 1.7583 WEAKEN 0.507
1095 0 1.8547 WEAKEN 0.089
1096 0 1.9637 WEAKEN 0.242
1097 1 2.5450 FREEZE 0.000
1098 0 1.6663 WEAKEN 0.826
1099 0 1.8968 FREEZE 0.000
1100 0 1.9637 WEAKEN 0.626
1101 0 2.1313 WEAKEN 0.120
1102 0 2.0668 WEAKEN 0.357
1103 0 1.9664 WEAKEN 0.844
1104 0 1.8776 WEAKEN 0.086
1105 0 1.8169 WEAKEN 0.638
1106 0 1.8358 WEAKEN 0.504
1107 0 1.7308 WEAKEN 0.476
1108 1 2.4905 FREEZE 0.000
1109 0 1.6658 WEAKEN 0.775
1110 1 2.6152 FREEZE 0.000
1111 0 1.9292 WEAKEN 0.947
1112 0 1.8302 WEAKEN 0.511
1113 1 2.4562 FREEZE 0.000
1114 0 1.8619 WEAKEN 0.561
1115 0 1.5976 WEAKEN 0.372
1116 0 2.1258 FREEZE 0.000
1117 1 2.5756 SCAR 0.000
1118 0 1.7484 WEAKEN 0.038
1119 0 2.0401 FREEZE 0.000
1120 0 1.6867 WEAKEN 0.399
1121 0 2.0649 FREEZE 0.000
1122 1 2.7614 SCAR 0.000
1123 0 1.6640 WEAKEN 0.079
1124 0 2.1585 WEAKEN 0.204
1125 0 2.1652 FREEZE 0.000
1126 0 2.0944 FREEZE 0.000
1127 0 1.9209 WEAKEN 0.836
1128 0 1.7328 WEAKEN 0.284
1129 1 2.7285 FREEZE 0.000
1130 0 1.8008 WEAKEN 0.084
1131 0 1.3003 WEAKEN 0.634
1132 0 1.8517 WEAKEN 0.791
1133 0 2.1471 WEAKEN 0.271
1134 1 2.4892 FREEZE 0.000
1135 0 2.5932 WEAKEN 0.325
1136 0 1.6214 WEAKEN 0.543
1137 0 2.0895 FREEZE 0.000
1138 0 1.7354 WEAKEN 0.980
1139 0 1.4902 WEAKEN 0.810
1140 0 2.1047 WEAKEN 0.057
1141 0 1.8985 WEAKEN 0.403
1142 0 1.9815 FREEZE 0.000
1143 0 1.9524 WEAKEN 0.273
1144 0 2.2230 FREEZE 0.000
1145 0 1.6021 WEAKEN 0.215
1146 0 1.5366 WEAKEN 0.904
1147 0 1.6597 WEAKEN 0.291
1148 0 2.0670 WEAKEN 0.287
1149 0 2.1936 WEAKEN 0.080
1150 0 1.8841 WEAKEN 0.445
1151 0 2.0153 WEAKEN 0.370
1152 0 1.7322 WEAKEN 0.418
1153 0 1.5625 WEAKEN 0.731
1154 1 6.8562 FREEZE 0.000
1155 0 2.2066 FREEZE 0.000
1156 0 1.9118 WEAKEN 0.536
1157 0 1.6602 WEAKEN 0.999
1158 0 1.9573 WEAKEN 0.801
1159 0 1.8238 WEAKEN 0.396
1160 0 1.7355 WEAKEN 0.478
1161 0 2.0374 WEAKEN 0.466
1162 0 2.0449 WEAKEN 0.035
1163 0 2.0581 WEAKEN 0.788
1164 0 1.4857 PASS 1.000
1165 0 1.9244 WEAKEN 0.608
1166 0 1.5930 WEAKEN 0.506
1167 0 1.5357 WEAKEN 0.995
1168 0 1.6683 WEAKEN 0.279
1169 0 2.2410 WEAKEN 0.242
1170 0 1.6360 WEAKEN 0.572
1171 0 1.9144 WEAKEN 0.508
1172 0 2.3050 WEAKEN 0.006
1173 0 2.1258 WEAKEN 0.470
1174 0 1.7415 WEAKEN 0.359
1175 0 1.7631 WEAKEN 0.949
1176 0 1.9947 WEAKEN 0.848
1177 0 2.1902 FREEZE 0.000
1178 0 2.1776 WEAKEN 0.488
1179 0 2.2885 FREEZE 0.000
1180 0 1.9011 WEAKEN 0.714
1181 0 2.0779 FREEZE 0.000
1182 0 1.7603 WEAKEN 0.448
1183 0 1.8615 WEAKEN 0.462
1184 0 1.6435 WEAKEN 0.265
1185 0 2.2121 WEAKEN 0.075
1186 0 2.1859 WEAKEN 0.752
1187 0 2.4287 FREEZE 0.000
1188 0 1.6361 WEAKEN 0.617
1189 0 1.4836 WEAKEN 0.496
1190 0 2.6070 FREEZE 0.000
1191 0 2.1029 WEAKEN 0.327
1192 1 4.5584 FREEZE 0.000
1193 0 2.0866 WEAKEN 0.395
1194 1 2.4499 SCAR 0.000
1195 0 2.0517 WEAKEN 0.025
1196 0 1.6305 WEAKEN 0.641
1197 0 2.1342 WEAKEN 0.736
1198 0 1.8609 PASS 1.000
1199 0 2.3514 FREEZE 0.000
1200 0 1.9783 WEAKEN 0.245
1201 0 2.1242 FREEZE 0.000
1202 0 1.6617 WEAKEN 0.676
1203 1 2.4945 SCAR 0.000
1204 0 1.4291 WEAKEN 0.541
1205 0 1.6487 FREEZE 0.000
1206 0 1.7435 WEAKEN 0.929
1207 0 1.7662 WEAKEN 0.618
1208 0 1.9851 WEAKEN 0.300
1209 0 1.6479 WEAKEN 0.348
1210 1 2.3429 SCAR 0.000
1211 0 1.8041 FREEZE 0.000
1212 0 1.7916 WEAKEN 0.528
1213 0 1.9107 PASS 1.000
1214 0 1.6502 WEAKEN 0.273
1215 0 2.3968 FREEZE 0.000
1216 0 2.2081 WEAKEN 0.397
1217 0 1.5477 PASS 1.000
1218 0 2.0728 WEAKEN 0.536
1219 0 2.0136 WEAKEN 0.373
1220 0 2.0082 FREEZE 0.000
1221 0 1.7938 WEAKEN 0.188
1222 0 1.6918 WEAKEN 0.709
1223 0 2.1035 FREEZE 0.000
1224 0 1.8756 WEAKEN 0.739
1225 0 1.8912 WEAKEN 0.461
1226 0 1.8116 WEAKEN 0.900
1227 0 2.1586 FREEZE 0.000
1228 0 1.4610 WEAKEN 0.750
1229 1 2.5066 FREEZE 0.000
1230 0 2.2726 PASS 1.000
1231 0 2.0976 WEAKEN 0.294
1232 0 2.0294 WEAKEN 0.174
1233 0 1.8905 WEAKEN 0.878
1234 0 2.0554 WEAKEN 0.428
1235 0 2.0071 WEAKEN 0.842
1236 0 1.6861 WEAKEN 0.556
1237 0 1.5420 WEAKEN 0.516
1238 0 1.6382 WEAKEN 0.849
1239 0 2.4290 SILENCE 0.000
1240 1 2.3626 FREEZE 0.000
1241 0 2.3627 FREEZE 0.000
1242 0 2.0305 WEAKEN 0.419
1243 0 1.7321 WEAKEN 0.568
1244 0 1.7825 WEAKEN 0.710
1245 0 1.7754 WEAKEN 0.581
1246 0 2.0665 WEAKEN 0.421
1247 1 2.6093 FREEZE 0.000
1248 1 7.4885 FREEZE 0.000
1249 0 2.0944 WEAKEN 0.294
1250 0 1.7854 WEAKEN 0.490
1251 0 2.6871 WEAKEN 0.549
1252 0 2.2233 WEAKEN 0.510
1253 0 1.8437 WEAKEN 0.693
1254 1 2.7717 SILENCE 0.000
1255 0 1.9609 WEAKEN 0.079
1256 1 7.5992 FREEZE 0.000
1257 0 1.6029 WEAKEN 0.901
1258 1 2.5834 FREEZE 0.000
1259 0 2.0337 FREEZE 0.000
1260 0 2.1569 FREEZE 0.000
1261 0 1.6792 WEAKEN 0.740
1262 0 1.8179 WEAKEN 0.876
1263 0 1.5903 WEAKEN 0.916
1264 0 1.9623 WEAKEN 0.129
1265 0 2.3349 FREEZE 0.000
1266 0 1.9401 WEAKEN 0.258
1267 0 1.7033 WEAKEN 0.594
1268 0 1.7604 WEAKEN 0.402
1269 0 1.6206 WEAKEN 0.389
1270 0 2.1267 WEAKEN 0.263
1271 0 1.5728 WEAKEN 0.748
1272 0 2.3004 WEAKEN 0.120
1273 0 1.8272 WEAKEN 0.181
1274 0 2.3580 WEAKEN 0.187
1275 0 2.2550 WEAKEN 0.146
1276 0 1.7125 WEAKEN 0.422
1277 0 1.6121 WEAKEN 0.889
1278 0 1.6107 WEAKEN 0.301
1279 0 1.6569 WEAKEN 0.735
1280 0 1.8444 FREEZE 0.000
1281 0 2.1940 FREEZE 0.000
1282 0 1.8439 WEAKEN 0.906
1283 1 7.4047 FREEZE 0.000
1284 0 2.1219 WEAKEN 0.087
1285 0 1.9971 WEAKEN 0.124
1286 0 2.4015 FREEZE 0.000
1287 1 2.5076 FREEZE 0.000
1288 0 1.8578 WEAKEN 0.006
1289 0 1.5210 WEAKEN 0.731
1290 0 2.0315 WEAKEN 0.728
1291 1 2.5680 SILENCE 0.000
1292 0 1.6209 WEAKEN 0.477
1293 0 1.8444 FREEZE 0.000
1294 1 2.5779 SILENCE 0.000
1295 0 2.0372 FREEZE 0.000
1296 0 2.1442 FREEZE 0.000
1297 0 2.0139 FREEZE 0.000
1298 0 1.5986 WEAKEN 0.927
1299 1 4.0205 FREEZE 0.000
1300 0 2.0527 FREEZE 0.000
1301 0 2.0058 WEAKEN 0.030
1302 0 2.0720 WEAKEN 0.445
1303 0 1.8350 WEAKEN 0.125
1304 0 2.3144 FREEZE 0.000
1305 0 1.8742 PASS 1.000
1306 0 1.3221 WEAKEN 0.650
1307 0 2.3802 WEAKEN 0.086
1308 0 2.2998 FREEZE 0.000
1309 1 2.4362 SCAR 0.000
1310 0 2.0209 WEAKEN 0.540
1311 0 1.4165 WEAKEN 0.965
1312 0 2.5422 WEAKEN 0.175
1313 0 1.4339 WEAKEN 0.506
1314 0 1.3831 PASS 1.000
1315 0 2.4176 FREEZE 0.000
1316 0 2.0207 WEAKEN 0.060
1317 0 1.4391 WEAKEN 0.608
1318 0 2.0069 WEAKEN 0.710
1319 0 1.7339 FREEZE 0.000
1320 0 1.6737 WEAKEN 0.482
1321 0 2.1940 FREEZE 0.000
1322 0 2.1357 PASS 1.000
1323 0 1.5408 WEAKEN 0.867
1324 0 1.8711 PASS 1.000
1325 0 1.8947 WEAKEN 0.095
1326 0 1.8476 FREEZE 0.000
1327 0 1.4302 WEAKEN 0.867
1328 1 7.9402 FREEZE 0.000
1329 0 2.1219 WEAKEN 0.419
1330 0 1.8301 WEAKEN 0.261
1331 0 1.8113 WEAKEN 0.479
1332 0 1.8231 WEAKEN 0.770
1333 0 1.7949 WEAKEN 0.465
1334 0 1.6656 WEAKEN 0.497
1335 1 2.5665 FREEZE 0.000
1336 0 1.6984 FREEZE 0.000
1337 0 2.0752 FREEZE 0.000
1338 0 2.4218 FREEZE 0.000
1339 0 1.9212 WEAKEN 0.741
1340 0 1.7329 WEAKEN 0.606
1341 0 1.7550 PASS 1.000
1342 0 1.8081 WEAKEN 0.506
1343 0 2.5053 FREEZE 0.000
1344 0 2.3968 WEAKEN 0.152
1345 0 2.0780 FREEZE 0.000
1346 0 1.9098 WEAKEN 0.761
1347 0 2.0906 WEAKEN 0.113
1348 0 1.4846 PASS 1.000
1349 0 2.0153 FREEZE 0.000
1350 1 2.5477 FREEZE 0.000
1351 0 1.8428 WEAKEN 0.696
1352 0 1.6835 WEAKEN 0.936
1353 0 1.6007 WEAKEN 0.916
1354 0 1.8848 WEAKEN 0.610
1355 0 1.9154 WEAKEN 0.406
1356 0 2.1577 SILENCE 0.000
1357 0 1.4818 WEAKEN 0.899
1358 0 2.1362 FREEZE 0.000
1359 0 1.8426 WEAKEN 0.792
1360 0 1.9647 WEAKEN 0.009
1361 1 2.6161 FREEZE 0.000
1362 0 2.2528 SILENCE 0.000
1363 0 2.5681 FREEZE 0.000
1364 0 1.7469 WEAKEN 0.608
1365 0 1.5178 WEAKEN 0.819
1366 0 1.9281 WEAKEN 0.878
1367 0 1.8254 WEAKEN 0.300
1368 0 1.5347 WEAKEN 0.212
1369 0 1.6613 FREEZE 0.000
1370 0 1.6662 FREEZE 0.000
1371 0 1.9656 WEAKEN 0.822
1372 0 1.8251 WEAKEN 0.146
1373 0 2.1895 FREEZE 0.000
1374 0 1.9193 WEAKEN 0.394
1375 0 2.0696 WEAKEN 0.275
1376 0 1.9092 WEAKEN 0.761
1377 0 1.7173 WEAKEN 0.646
1378 0 1.8310 WEAKEN 0.874
1379 0 1.4813 WEAKEN 0.356
1380 0 1.7708 WEAKEN 0.575
1381 0 1.7463 WEAKEN 0.601
1382 0 1.4265 WEAKEN 0.411
1383 0 2.0025 WEAKEN 0.303
1384 0 2.0551 WEAKEN 0.698
1385 0 2.4066 FREEZE 0.000
1386 0 1.7856 WEAKEN 0.109
1387 0 2.3776 SILENCE 0.000
1388 0 2.0006 PASS 1.000
1389 0 2.0908 FREEZE 0.000
1390 0 1.4754 WEAKEN 0.968
1391 0 1.9838 WEAKEN 0.798
1392 0 1.8817 PASS 1.000
1393 0 2.2459 FREEZE 0.000
1394 0 2.1844 PASS 1.000
1395 0 1.4579 WEAKEN 0.540
1396 0 1.8088 WEAKEN 0.788
1397 0 2.2367 WEAKEN 0.840
1398 0 1.5584 WEAKEN 0.809
1399 0 1.5968 WEAKEN 0.703
1400 0 1.5884 WEAKEN 0.347
1401 0 1.3133 WEAKEN 0.716
1402 0 2.0621 WEAKEN 0.098
1403 0 1.6417 PASS 1.000
1404 0 2.1253 FREEZE 0.000
1405 0 1.6312 WEAKEN 0.810
